corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
semeval2010t8,train.json,5860,0,semeval2010t8_train.json_5860_0,"The bathroom comprises bath tub with electric shower , wash basin and WC .","The <ARG1>bathroom</ARG1> comprises bath tub with electric shower , <ARG0>wash basin</ARG0> and WC .",0,0,,1
semeval2010t8,train.json,5861,0,semeval2010t8_train.json_5861_0,The system uses a filter to clean the air that the central vacuum has taken in .,The <ARG1>system</ARG1> uses a <ARG0>filter</ARG0> to clean the air that the central vacuum has taken in .,0,0,,1
semeval2010t8,train.json,5862,0,semeval2010t8_train.json_5862_0,The following regulations govern refunds available upon withdrawal from the University or when other changes of status take place .,The following <ARG0>regulations</ARG0> govern <ARG1>refunds</ARG1> available upon withdrawal from the University or when other changes of status take place .,0,0,,1
semeval2010t8,train.json,5863,0,semeval2010t8_train.json_5863_0,We teach conflict resolution skills to young people through workshops in schools and youth centres .,We teach conflict resolution <ARG1>skills</ARG1> to young people through <ARG0>workshops</ARG0> in schools and youth centres .,0,0,,1
semeval2010t8,train.json,5864,0,semeval2010t8_train.json_5864_0,"In economic terms , pollution from fossil fuels is regarded as a negative externality and should be taxed .","In economic terms , <ARG1>pollution</ARG1> from fossil <ARG0>fuels</ARG0> is regarded as a negative externality and should be taxed .",1,1,,1
semeval2010t8,train.json,5865,0,semeval2010t8_train.json_5865_0,"Third , air and water pollution from fossil fuels are a huge problem in China .","Third , air and water <ARG1>pollution</ARG1> from fossil <ARG0>fuels</ARG0> are a huge problem in China .",1,1,,1
semeval2010t8,train.json,5866,0,semeval2010t8_train.json_5866_0,Once he dangled his axe by the helve to sight along the tree trunk .,Once he dangled his <ARG1>axe</ARG1> by the <ARG0>helve</ARG0> to sight along the tree trunk .,0,0,,1
semeval2010t8,train.json,5867,0,semeval2010t8_train.json_5867_0,"The Ca content in the corn flour has also a strong dependence on the pericarp thickness (Gutierrez et al . , 2007) .","The Ca content in the <ARG1>corn</ARG1> <ARG0>flour</ARG0> has also a strong dependence on the pericarp thickness (Gutierrez et al . , 2007) .",0,0,,1
semeval2010t8,train.json,5868,0,semeval2010t8_train.json_5868_0,The suitcase was full of smart new clothes .,The <ARG1>suitcase</ARG1> was full of smart new <ARG0>clothes</ARG0> .,0,0,,1
semeval2010t8,train.json,5869,0,semeval2010t8_train.json_5869_0,There are three different oestrogens made by your body .,There are three different <ARG0>oestrogens</ARG0> made by your <ARG1>body</ARG1> .,0,0,,1
semeval2010t8,train.json,5870,0,semeval2010t8_train.json_5870_0,The pandemic H1N1 flu virus was confirmed in a flock of breeder turkeys in Virginia .,The pandemic H1N1 flu virus was confirmed in a <ARG1>flock</ARG1> of breeder <ARG0>turkeys</ARG0> in Virginia .,0,0,,1
semeval2010t8,train.json,5871,0,semeval2010t8_train.json_5871_0,"Murmur of Water , Kuttimuratov ' s other piece I photographed for you , shows the Zoroastrian goddess of water with a fish .","Murmur of Water , Kuttimuratov ' s other piece I photographed for you , shows the Zoroastrian <ARG1>goddess</ARG1> of water with a <ARG0>fish</ARG0> .",0,0,,1
semeval2010t8,train.json,5872,0,semeval2010t8_train.json_5872_0,"In 1880 , there was a strong typhoon and an earthquake that lead to the destruction of the instrument .","In 1880 , there was a strong <ARG0>typhoon</ARG0> and an earthquake that lead to the <ARG1>destruction</ARG1> of the instrument .",1,1,,1
semeval2010t8,train.json,5873,0,semeval2010t8_train.json_5873_0,"In the beginning , the yarn was stored in plastic Ikea bins .","In the beginning , the <ARG0>yarn</ARG0> was stored in plastic Ikea <ARG1>bins</ARG1> .",0,0,,1
semeval2010t8,train.json,5874,0,semeval2010t8_train.json_5874_0,Two extra-time goals sent the team into the Carling final .,Two extra-time goals sent the <ARG1>team</ARG1> into the Carling <ARG0>final</ARG0> .,0,0,,1
semeval2010t8,train.json,5875,0,semeval2010t8_train.json_5875_0,"Buoyed by liberal attitudes such as those , politicians across Western Europe are stepping out of the closet .","Buoyed by liberal attitudes such as those , <ARG0>politicians</ARG0> across Western Europe are stepping out of the <ARG1>closet</ARG1> .",0,0,,1
semeval2010t8,train.json,5876,0,semeval2010t8_train.json_5876_0,"It took Sonu Shamdasani , the primary translator and the writer of a 33-page introductory essay , two years to persuade Jung ' s family to let him start working on a colour copy of the original book .","It took Sonu Shamdasani , the primary translator and the <ARG1>writer</ARG1> of a 33-page introductory <ARG0>essay</ARG0> , two years to persuade Jung ' s family to let him start working on a colour copy of the original book .",0,0,,1
semeval2010t8,train.json,5877,0,semeval2010t8_train.json_5877_0,"Still , Wondrich , a onetime history professor who is now the drinks correspondent for Esquire magazine , was the man who made me see the light about rye whiskey .","Still , Wondrich , a onetime history professor who is now the drinks correspondent for Esquire magazine , was the man who made me see the light about <ARG1>rye</ARG1> <ARG0>whiskey</ARG0> .",0,0,,1
semeval2010t8,train.json,5878,0,semeval2010t8_train.json_5878_0,The foreign company has entered into the insurance market in China .,The foreign <ARG1>company</ARG1> has entered into the insurance <ARG0>market</ARG0> in China .,0,0,,1
semeval2010t8,train.json,5879,0,semeval2010t8_train.json_5879_0,"Well rested from our relaxing day pool side , the tourists had an early departure from the hotel .","Well rested from our relaxing day pool side , the <ARG0>tourists</ARG0> had an early departure from the <ARG1>hotel</ARG1> .",0,0,,1
semeval2010t8,train.json,5880,0,semeval2010t8_train.json_5880_0,He learnt about their divorce from a newspaper .,He learnt about their <ARG1>divorce</ARG1> from a <ARG0>newspaper</ARG0> .,0,0,,1
semeval2010t8,train.json,5881,0,semeval2010t8_train.json_5881_0,"Also included is our Commission Authorization form , which collects the author ' s contact information and authorizes us to retain our standard 5% commission .","Also included is our Commission Authorization form , which collects the <ARG1>author</ARG1> ' s contact <ARG0>information</ARG0> and authorizes us to retain our standard 5% commission .",0,0,,1
semeval2010t8,train.json,5882,0,semeval2010t8_train.json_5882_0,"Far below and a universe away , a constellation of windows darkened .","Far below and a universe away , a <ARG1>constellation</ARG1> of <ARG0>windows</ARG0> darkened .",0,0,,1
semeval2010t8,train.json,5883,0,semeval2010t8_train.json_5883_0,"One faction of netherwing dragons , named the Netherwing , were attacked by the Dragonmaw orcs of Shadowmoon Valley and many were enslaved by Zuluhed , including the female Karynaku (mate of Neltharaku) who was leader of the brood .","One <ARG1>faction</ARG1> of netherwing <ARG0>dragons</ARG0> , named the Netherwing , were attacked by the Dragonmaw orcs of Shadowmoon Valley and many were enslaved by Zuluhed , including the female Karynaku (mate of Neltharaku) who was leader of the brood .",0,0,,1
semeval2010t8,train.json,5884,0,semeval2010t8_train.json_5884_0,The ditch was dug and the rampart piled up by gangs of men working in sections .,The ditch was dug and the <ARG0>rampart</ARG0> piled up by <ARG1>gangs</ARG1> of men working in sections .,0,0,,1
semeval2010t8,train.json,5885,0,semeval2010t8_train.json_5885_0,Speeding is one of the more obvious causes of pedestrian accidents .,<ARG0>Speeding</ARG0> is one of the more obvious causes of pedestrian <ARG1>accidents</ARG1> .,1,1,,1
semeval2010t8,train.json,5886,0,semeval2010t8_train.json_5886_0,Family values and meanings are narrated through family albums .,Family <ARG1>values</ARG1> and meanings are narrated through family <ARG0>albums</ARG0> .,0,0,,1
semeval2010t8,train.json,5887,0,semeval2010t8_train.json_5887_0,It was a jigsaw puzzle game of several spilled pecans in a dish .,It was a jigsaw puzzle game of several spilled <ARG0>pecans</ARG0> in a <ARG1>dish</ARG1> .,0,0,,1
semeval2010t8,train.json,5888,0,semeval2010t8_train.json_5888_0,The axis of the drive wheel of the internal Geneva drive haves a bearing only on one side .,The <ARG0>axis</ARG0> of the drive <ARG1>wheel</ARG1> of the internal Geneva drive haves a bearing only on one side .,0,0,,1
semeval2010t8,train.json,5889,0,semeval2010t8_train.json_5889_0,"Even though the network ' s programming covers the political process , the network receives no funding from the government .","Even though the network ' s <ARG0>programming</ARG0> covers the <ARG1>political process</ARG1> , the network receives no funding from the government .",0,0,,1
semeval2010t8,train.json,5890,0,semeval2010t8_train.json_5890_0,"The tea bag was in a mug , which made the whole process more straightforward .","The <ARG0>tea bag</ARG0> was in a <ARG1>mug</ARG1> , which made the whole process more straightforward .",0,0,,1
semeval2010t8,train.json,5891,0,semeval2010t8_train.json_5891_0,Microsoft has announced an alliance of various industry partners whose goal is to fight the Conficker worm .,Microsoft has announced an <ARG1>alliance</ARG1> of various industry <ARG0>partners</ARG0> whose goal is to fight the Conficker worm .,0,0,,1
semeval2010t8,train.json,5892,0,semeval2010t8_train.json_5892_0,The images show a group of men that detectives want to question .,The <ARG0>images</ARG0> show a <ARG1>group</ARG1> of men that detectives want to question .,0,0,,1
semeval2010t8,train.json,5893,0,semeval2010t8_train.json_5893_0,The detainee traveled to Afghanistan on a forged passport .,The <ARG1>detainee</ARG1> traveled to Afghanistan on a forged <ARG0>passport</ARG0> .,0,0,,1
semeval2010t8,train.json,5894,0,semeval2010t8_train.json_5894_0,"Thorstein has no choice but to ride to the village of Hof and deal with Thord , the man who struck him with the staff .","Thorstein has no choice but to ride to the village of Hof and deal with Thord , the <ARG1>man</ARG1> who struck him with the <ARG0>staff</ARG0> .",0,0,,1
semeval2010t8,train.json,5895,0,semeval2010t8_train.json_5895_0,Numerous international treatises assert the obligation to give medical care without discrimination to all victims in a war zone .,Numerous international <ARG0>treatises</ARG0> assert the <ARG1>obligation</ARG1> to give medical care without discrimination to all victims in a war zone .,0,0,,1
semeval2010t8,train.json,5896,0,semeval2010t8_train.json_5896_0,"A lamentation of swans is swimming on the lake , some are on the shore , and others are flying .","A <ARG1>lamentation</ARG1> of <ARG0>swans</ARG0> is swimming on the lake , some are on the shore , and others are flying .",0,0,,1
semeval2010t8,train.json,5897,0,semeval2010t8_train.json_5897_0,Note that the relevant superannuation fund(s) must be notified of the employee ' s departure from the company .,Note that the relevant superannuation fund(s) must be notified of the <ARG0>employee</ARG0> ' s departure from the <ARG1>company</ARG1> .,0,0,,1
semeval2010t8,train.json,5898,0,semeval2010t8_train.json_5898_0,"This year , many films from Asian countries are entering into the film festival .","This year , many <ARG0>films</ARG0> from Asian countries are entering into the <ARG1>film festival</ARG1> .",0,0,,1
semeval2010t8,train.json,5899,0,semeval2010t8_train.json_5899_0,"The high temperature caused a decomposition reaction , increased the inner pressure of the reactor , and resulted in a rupture .","The <ARG0>high temperature</ARG0> caused a <ARG1>decomposition reaction</ARG1> , increased the inner pressure of the reactor , and resulted in a rupture .",1,1,,1
semeval2010t8,train.json,5900,0,semeval2010t8_train.json_5900_0,"New Zealand raised a force to fight in Europe and sent a brigade of mounted riflemen and a brigade of infantry which after meeting up with the Australians , was diverted to Egypt .","New Zealand raised a force to fight in Europe and sent a <ARG1>brigade</ARG1> of mounted <ARG0>riflemen</ARG0> and a brigade of infantry which after meeting up with the Australians , was diverted to Egypt .",0,0,,1
semeval2010t8,train.json,5901,0,semeval2010t8_train.json_5901_0,He hold the body of the plane loosely between two fingers with the nose of the plane pointing toward the floor .,He hold the <ARG0>body</ARG0> of the <ARG1>plane</ARG1> loosely between two fingers with the nose of the plane pointing toward the floor .,0,0,,1
semeval2010t8,train.json,5902,0,semeval2010t8_train.json_5902_0,The scientists and monitored the depth while studying the narrows through binoculars .,The <ARG1>scientists</ARG1> and monitored the depth while studying the narrows through <ARG0>binoculars</ARG0> .,0,0,,1
semeval2010t8,train.json,5903,0,semeval2010t8_train.json_5903_0,These people dropped animal food into the lake .,These people dropped <ARG0>animal food</ARG0> into the <ARG1>lake</ARG1> .,0,0,,1
semeval2010t8,train.json,5904,0,semeval2010t8_train.json_5904_0,Five space shuttle orbiters have flown into space on NASA ' s missions .,Five <ARG0>space shuttle orbiters</ARG0> have flown into <ARG1>space</ARG1> on NASA ' s missions .,0,0,,1
semeval2010t8,train.json,5905,0,semeval2010t8_train.json_5905_0,"Athos , Porthos and Aramis were soldiers in the very prestigious regiment of The King ' s musketeers - something like King ' s Guard- which main arm , in the battlefield was the musket , a very heavy gun that needed to be held on a fork .","Athos , Porthos and Aramis were soldiers in the very prestigious <ARG1>regiment</ARG1> of The King ' s <ARG0>musketeers</ARG0> - something like King ' s Guard- which main arm , in the battlefield was the musket , a very heavy gun that needed to be held on a fork .",0,0,,1
semeval2010t8,train.json,5906,0,semeval2010t8_train.json_5906_0,Access to Two Gateway Center is gained from a doorway just inside the Liberty Avenue vehicle entrance .,<ARG1>Access</ARG1> to Two Gateway Center is gained from a <ARG0>doorway</ARG0> just inside the Liberty Avenue vehicle entrance .,0,0,,1
semeval2010t8,train.json,5907,0,semeval2010t8_train.json_5907_0,Branton bridge solicitors entered into the administration building .,Branton bridge <ARG0>solicitors</ARG0> entered into the <ARG1>administration building</ARG1> .,0,0,,1
semeval2010t8,train.json,5908,0,semeval2010t8_train.json_5908_0,"It is a general rule of thumb that the tastier and more expensive a blended whisky is , the more single malt , i . e . , barley whisky , has gone into its making .","It is a general rule of thumb that the tastier and more expensive a blended whisky is , the more single malt , i . e . , <ARG1>barley</ARG1> <ARG0>whisky</ARG0> , has gone into its making .",0,0,,1
semeval2010t8,train.json,5909,0,semeval2010t8_train.json_5909_0,"The school convinced jurors with plans for ground-breaking research programs , such as the Karlsruhe School of Optics and Photonics .","The <ARG1>school</ARG1> convinced jurors with <ARG0>plans</ARG0> for ground-breaking research programs , such as the Karlsruhe School of Optics and Photonics .",0,0,,1
semeval2010t8,train.json,5910,0,semeval2010t8_train.json_5910_0,The deterioration has been caused by an apparently endless recession .,The <ARG1>deterioration</ARG1> has been caused by an apparently endless <ARG0>recession</ARG0> .,1,1,,1
semeval2010t8,train.json,5911,0,semeval2010t8_train.json_5911_0,The money was put into education and health .,The <ARG0>money</ARG0> was put into <ARG1>education</ARG1> and health .,0,0,,1
semeval2010t8,train.json,5912,0,semeval2010t8_train.json_5912_0,"He poured water into a cookie pan , put the mold into the pan , and froze the two together .","He poured <ARG0>water</ARG0> into a <ARG1>cookie pan</ARG1> , put the mold into the pan , and froze the two together .",0,0,,1
semeval2010t8,train.json,5913,0,semeval2010t8_train.json_5913_0,"The apartment comprises of two bedrooms with fitted wardrobes , two bathrooms with tub , a spacious kitchen and lounge/dining room . . .","The <ARG1>apartment</ARG1> comprises of two <ARG0>bedrooms</ARG0> with fitted wardrobes , two bathrooms with tub , a spacious kitchen and lounge/dining room . . .",0,0,,1
semeval2010t8,train.json,5914,0,semeval2010t8_train.json_5914_0,I pressed the button of the radio transmitter to be programmed 1x .,I pressed the <ARG0>button</ARG0> of the radio <ARG1>transmitter</ARG1> to be programmed 1x .,0,0,,1
semeval2010t8,train.json,5915,0,semeval2010t8_train.json_5915_0,Here is another work from the pen of a vital American composer .,Here is another <ARG0>work</ARG0> from the pen of a vital American <ARG1>composer</ARG1> .,0,0,,1
semeval2010t8,train.json,5916,0,semeval2010t8_train.json_5916_0,After a short playing session they walked off on the trail of a couple of lone female Impalas .,After a short playing session they walked off on the trail of a <ARG1>couple</ARG1> of lone female <ARG0>Impalas</ARG0> .,0,0,,1
semeval2010t8,train.json,5917,0,semeval2010t8_train.json_5917_0,The committee came up with some interesting recommendations .,The <ARG1>committee</ARG1> came up with some interesting <ARG0>recommendations</ARG0> .,0,0,,1
semeval2010t8,train.json,5918,0,semeval2010t8_train.json_5918_0,"The greatest exponent of monounsaturated fat is olive oil , and it is a prime component of the Mediterranean Diet .","The greatest exponent of monounsaturated fat is <ARG1>olive</ARG1> <ARG0>oil</ARG0> , and it is a prime component of the Mediterranean Diet .",0,0,,1
semeval2010t8,train.json,5919,0,semeval2010t8_train.json_5919_0,My father spent his money on his company .,My father spent his <ARG0>money</ARG0> on his <ARG1>company</ARG1> .,0,0,,1
semeval2010t8,train.json,5920,0,semeval2010t8_train.json_5920_0,"My wife quickly prepared scrambled eggs and black coffee and took them back to bed with her copy of ""Miss Pettigrew lives for a Day"" .","My <ARG1>wife</ARG1> quickly prepared scrambled eggs and black <ARG0>coffee</ARG0> and took them back to bed with her copy of ""Miss Pettigrew lives for a Day"" .",0,0,,1
semeval2010t8,train.json,5921,0,semeval2010t8_train.json_5921_0,I took a look at the way and in what direction the door of the dryer swings open since there was limited space in my laundry room .,I took a look at the way and in what direction the <ARG0>door</ARG0> of the <ARG1>dryer</ARG1> swings open since there was limited space in my laundry room .,0,0,,1
semeval2010t8,train.json,5922,0,semeval2010t8_train.json_5922_0,"The scientific , yet understandable reasons of why the L*Bo Aid is so effective in eliminating and preventing elbow pain due to epicondylitis commonly referred to as ""Tennis Elbow"" and tendinitis .","The scientific , yet understandable reasons of why the L*Bo Aid is so effective in eliminating and preventing <ARG1>elbow pain</ARG1> due to epicondylitis commonly referred to as ""Tennis Elbow"" and <ARG0>tendinitis</ARG0> .",1,1,,1
semeval2010t8,train.json,5923,0,semeval2010t8_train.json_5923_0,The baby bat was blown into the squirrel ' s treetop nest by a storm .,The <ARG0>baby bat</ARG0> was blown into the squirrel ' s treetop <ARG1>nest</ARG1> by a storm .,0,0,,1
semeval2010t8,train.json,5924,0,semeval2010t8_train.json_5924_0,The principal hazard facing the publisher with respect to reviews is getting panned by an honest book reviewer or scammed by a phony book reviewer .,The principal hazard facing the publisher with respect to reviews is getting panned by an honest <ARG1>book</ARG1> <ARG0>reviewer</ARG0> or scammed by a phony book reviewer .,0,0,,1
semeval2010t8,train.json,5925,0,semeval2010t8_train.json_5925_0,The money-laced comforter was in a suitcase bound for the Middle East aboard a commercial flight .,The money-laced <ARG0>comforter</ARG0> was in a <ARG1>suitcase</ARG1> bound for the Middle East aboard a commercial flight .,0,0,,1
semeval2010t8,train.json,5926,0,semeval2010t8_train.json_5926_0,The process departs from an inspiration and idea generation phase based on challenges the company faces in the coming years .,The <ARG1>process</ARG1> departs from an <ARG0>inspiration</ARG0> and idea generation phase based on challenges the company faces in the coming years .,1,1,,1
semeval2010t8,train.json,5927,0,semeval2010t8_train.json_5927_0,"Shrimp paste is a key ingredient used for making Thai curry and it is also used in many spicy soups , salads , sauces and stir-fries .","Shrimp <ARG0>paste</ARG0> is a key ingredient used for making Thai <ARG1>curry</ARG1> and it is also used in many spicy soups , salads , sauces and stir-fries .",0,0,,1
semeval2010t8,train.json,5928,0,semeval2010t8_train.json_5928_0,The decline has been caused by the immigration of lower ability immigrants .,The <ARG1>decline</ARG1> has been caused by the <ARG0>immigration</ARG0> of lower ability immigrants .,1,1,,1
semeval2010t8,train.json,5929,0,semeval2010t8_train.json_5929_0,The Country Lane Charm birdhouse is made from antique salvaged barn wood .,The Country Lane Charm <ARG0>birdhouse</ARG0> is made from antique salvaged barn <ARG1>wood</ARG1> .,0,0,,1
semeval2010t8,train.json,5930,0,semeval2010t8_train.json_5930_0,One factory ' s output or waste-product became the raw materials of another factory (preferably nearby) .,One <ARG1>factory</ARG1> ' s <ARG0>output</ARG0> or waste-product became the raw materials of another factory (preferably nearby) .,0,0,,1
semeval2010t8,train.json,5931,0,semeval2010t8_train.json_5931_0,The following letter was sent to members of the U . S . Senate .,The following <ARG0>letter</ARG0> was sent to <ARG1>members</ARG1> of the U . S . Senate .,0,0,,1
semeval2010t8,train.json,5932,0,semeval2010t8_train.json_5932_0,This machine was in a suitcase that was the size of a carry-on bag and weighed less than 10 pounds .,This <ARG0>machine</ARG0> was in a <ARG1>suitcase</ARG1> that was the size of a carry-on bag and weighed less than 10 pounds .,0,0,,1
semeval2010t8,train.json,5933,0,semeval2010t8_train.json_5933_0,"Simple plastic covered wire baskets with wheels on a rail , allows access to the rear of the refrigerator .","Simple plastic covered wire baskets with wheels on a rail , allows access to the <ARG0>rear</ARG0> of the <ARG1>refrigerator</ARG1> .",0,0,,1
semeval2010t8,train.json,5934,0,semeval2010t8_train.json_5934_0,"Judging by the decorations in the shop windows , it is Christmas time .","Judging by the decorations in the <ARG1>shop</ARG1> <ARG0>windows</ARG0> , it is Christmas time .",0,0,,1
semeval2010t8,train.json,5935,0,semeval2010t8_train.json_5935_0,"Instead , criminal law is set out in a diverse range of statutes and court decisions .","Instead , <ARG1>criminal law</ARG1> is set out in a diverse <ARG0>range</ARG0> of statutes and court decisions .",1,1,,1
semeval2010t8,train.json,5936,0,semeval2010t8_train.json_5936_0,"Here , the coast comprises coastal lowlands that receive the many small rivers flowing from the lake-studded plains of the island ' s western half .","Here , the <ARG1>coast</ARG1> comprises coastal <ARG0>lowlands</ARG0> that receive the many small rivers flowing from the lake-studded plains of the island ' s western half .",0,0,,1
semeval2010t8,train.json,5937,0,semeval2010t8_train.json_5937_0,Infectious conjunctivitis is the most common cause of pinkeye around the world .,Infectious <ARG0>conjunctivitis</ARG0> is the most common cause of <ARG1>pinkeye</ARG1> around the world .,1,1,,1
semeval2010t8,train.json,5938,0,semeval2010t8_train.json_5938_0,Afterwards the work points out the great difficulties due to the measurement of those parameters and reports about some experimental investigations executed .,Afterwards the <ARG0>work</ARG0> points out the great <ARG1>difficulties</ARG1> due to the measurement of those parameters and reports about some experimental investigations executed .,0,0,,1
semeval2010t8,train.json,5939,0,semeval2010t8_train.json_5939_0,The singing comes from the substantial figure of Mole - Paul Smith in the normal world - who crams into his days a full-time job .,The <ARG1>singing</ARG1> comes from the substantial <ARG0>figure</ARG0> of Mole - Paul Smith in the normal world - who crams into his days a full-time job .,1,1,,1
semeval2010t8,train.json,5940,0,semeval2010t8_train.json_5940_0,"His poetry began enjoying increasing success , and in 1933 he was able to earn his living exclusively from his writings , joining the collective of young writers at the magazine Ogonyok .","His poetry began enjoying increasing success , and in 1933 he was able to earn his living exclusively from his writings , joining the <ARG1>collective</ARG1> of young <ARG0>writers</ARG0> at the magazine Ogonyok .",0,0,,1
semeval2010t8,train.json,5941,0,semeval2010t8_train.json_5941_0,"The bible was in a trunk that was sent to Fort Worth , Texas .","The <ARG0>bible</ARG0> was in a <ARG1>trunk</ARG1> that was sent to Fort Worth , Texas .",0,0,,1
semeval2010t8,train.json,5942,0,semeval2010t8_train.json_5942_0,The author uses symbolism in order to show the importance of some ideals and main themes of the novel .,The <ARG1>author</ARG1> uses <ARG0>symbolism</ARG0> in order to show the importance of some ideals and main themes of the novel .,0,0,,1
semeval2010t8,train.json,5943,0,semeval2010t8_train.json_5943_0,"Strawberry tea tastes almost as delicious as the berry itself , with a mild and fruity flavor .","<ARG1>Strawberry</ARG1> <ARG0>tea</ARG0> tastes almost as delicious as the berry itself , with a mild and fruity flavor .",0,0,,1
semeval2010t8,train.json,5944,0,semeval2010t8_train.json_5944_0,The bacon is home cured by our local butcher who also supplies the award winning sausages .,The <ARG1>bacon</ARG1> is home cured by our local <ARG0>butcher</ARG0> who also supplies the award winning sausages .,0,0,,1
semeval2010t8,train.json,5945,0,semeval2010t8_train.json_5945_0,"These studios became veritable ""hit factories"" that produced many of the most successful pop recordings of the latter 20th century .","These <ARG1>studios</ARG1> became veritable ""hit factories"" that produced many of the most successful pop <ARG0>recordings</ARG0> of the latter 20th century .",0,0,,1
semeval2010t8,train.json,5946,0,semeval2010t8_train.json_5946_0,"The 1886 terraces are of historic importance to Geelong , having been built by the philanthropist Elizabeth Austin .","The 1886 <ARG0>terraces</ARG0> are of historic importance to Geelong , having been built by the <ARG1>philanthropist</ARG1> Elizabeth Austin .",0,0,,1
semeval2010t8,train.json,5947,0,semeval2010t8_train.json_5947_0,"Finally , the slider was inserted up into the machine and used to trip the payout switch .","Finally , the <ARG0>slider</ARG0> was inserted up into the <ARG1>machine</ARG1> and used to trip the payout switch .",0,0,,1
semeval2010t8,train.json,5948,0,semeval2010t8_train.json_5948_0,The second day of the conference started with the fourth session on knowledge .,The second day of the <ARG1>conference</ARG1> started with the fourth <ARG0>session</ARG0> on knowledge .,0,0,,1
semeval2010t8,train.json,5949,0,semeval2010t8_train.json_5949_0,The morning session of the symposium comprises contributions from former group members and ends with a reunion lunch for the attendees .,The morning <ARG1>session</ARG1> of the symposium comprises <ARG0>contributions</ARG0> from former group members and ends with a reunion lunch for the attendees .,0,0,,1
semeval2010t8,train.json,5950,0,semeval2010t8_train.json_5950_0,The adult female has a faint emerald green collar that is difficult to discern in the field .,The adult <ARG1>female</ARG1> has a faint emerald green <ARG0>collar</ARG0> that is difficult to discern in the field .,0,0,,1
semeval2010t8,train.json,5951,0,semeval2010t8_train.json_5951_0,The Demon Princes is a five-book series of science fiction novels which cumulatively relate the story of Kirth Gersen .,The Demon Princes is a five-book series of science fiction <ARG0>novels</ARG0> which cumulatively relate the <ARG1>story</ARG1> of Kirth Gersen .,0,0,,1
semeval2010t8,train.json,5952,0,semeval2010t8_train.json_5952_0,"The damage in Washington was so much less than the damage caused by the 1994 Northridge earthquake , despite that their magnitudes were so similar-- 6 . 8 vs . 6 . 7 .","The damage in Washington was so much less than the <ARG1>damage</ARG1> caused by the 1994 Northridge <ARG0>earthquake</ARG0> , despite that their magnitudes were so similar-- 6 . 8 vs . 6 . 7 .",1,1,,1
semeval2010t8,train.json,5953,0,semeval2010t8_train.json_5953_0,A specially built sculpture of the ship emerges from the harbour .,A specially built <ARG0>sculpture</ARG0> of the ship emerges from the <ARG1>harbour</ARG1> .,0,0,,1
semeval2010t8,train.json,5954,0,semeval2010t8_train.json_5954_0,"The highland barley beer produced in Tibet has been becoming increasingly popular among Americans since the first batch of 11 , 340 boxes of such beer were shipped to the United States in May .","The highland <ARG1>barley</ARG1> <ARG0>beer</ARG0> produced in Tibet has been becoming increasingly popular among Americans since the first batch of 11 , 340 boxes of such beer were shipped to the United States in May .",0,0,,1
semeval2010t8,train.json,5955,0,semeval2010t8_train.json_5955_0,The award comprises a trophy and a certificate and is being run by The British Cartographic Society with the support of Stanfords Map Shop .,The <ARG1>award</ARG1> comprises a <ARG0>trophy</ARG0> and a certificate and is being run by The British Cartographic Society with the support of Stanfords Map Shop .,0,0,,1
semeval2010t8,train.json,5956,0,semeval2010t8_train.json_5956_0,"The violence in Indonesia ' s Aceh province has been discussed at talks in Jakarta between President Wahid and the visiting Malaysian prime minister , Mahathir Mohamad .","The <ARG1>violence</ARG1> in Indonesia ' s Aceh province has been discussed at <ARG0>talks</ARG0> in Jakarta between President Wahid and the visiting Malaysian prime minister , Mahathir Mohamad .",0,0,,1
semeval2010t8,train.json,5957,0,semeval2010t8_train.json_5957_0,"Aboriginal people have repeatedly been popularly described through coarse , even racist caricatures .","Aboriginal <ARG1>people</ARG1> have repeatedly been popularly described through coarse , even racist <ARG0>caricatures</ARG0> .",0,0,,1
semeval2010t8,train.json,5958,0,semeval2010t8_train.json_5958_0,The hotel sector passed on benefits to the consumers .,The hotel sector passed on <ARG0>benefits</ARG0> to the <ARG1>consumers</ARG1> .,0,0,,1
semeval2010t8,train.json,5959,0,semeval2010t8_train.json_5959_0,It showed a photo of it being enclosed in a black plastic case and the disc was enclosed in paper .,It showed a photo of it being enclosed in a black plastic case and the <ARG0>disc</ARG0> was enclosed in <ARG1>paper</ARG1> .,0,0,,1
semeval2010t8,train.json,5960,0,semeval2010t8_train.json_5960_0,I even have a friend who cooks the cans in a pressure cooker because she can ' t be bothered cooking them on the stove for 3 hours .,I even have a <ARG1>friend</ARG1> who cooks the cans in a pressure <ARG0>cooker</ARG0> because she can ' t be bothered cooking them on the stove for 3 hours .,0,0,,1
semeval2010t8,train.json,5961,0,semeval2010t8_train.json_5961_0,The picture of Madonna and Child in Glory with St Sebastian and St Rocco on the far wall of the church of Campello sul Clitunno was completed by one of his pupils from a preparatory drawing by Lo Spagna .,The <ARG0>picture</ARG0> of Madonna and Child in Glory with St Sebastian and St Rocco on the far wall of the church of Campello sul Clitunno was completed by one of his <ARG1>pupils</ARG1> from a preparatory drawing by Lo Spagna .,0,0,,1
semeval2010t8,train.json,5962,0,semeval2010t8_train.json_5962_0,"Here , we analysed changes in heterozygosity over time in an insular mouflon (Ovis aries) population founded by two individuals in 1957 .","Here , we analysed changes in heterozygosity over time in an insular mouflon (Ovis aries) <ARG1>population</ARG1> founded by two <ARG0>individuals</ARG0> in 1957 .",0,0,,1
